id,created_at,source,favorite_count,retweet_count,text
1323266453576056836,2020-11-02 14:11:22+00:00,Twitter for iPhone,51811,8827,"Good Morning! Let’s #MAGA! 
https://t.co/gsFSghkmdM https://t.co/MF4A9aDG0R"
1323251437883805696,2020-11-02 13:11:42+00:00,Twitter for iPhone,53351,8059,"As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!! https://t.co/7KiL8PyWqG"
1323155810910982145,2020-11-02 06:51:43+00:00,Twitter for iPhone,63221,8601,...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect American Energy and American Jobs! Get out and VOTE #MAGA!
1323155809682051073,2020-11-02 06:51:42+00:00,Twitter for iPhone,115378,21066,"Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Against Fracking.” This is more proof that he would ban Fracking and skyrocket your energy prices..."
1323151837449650176,2020-11-02 06:35:55+00:00,Twitter for iPhone,29596,4686,"If you need information on how or where to VOTE, click below! #MAGA https://t.co/gsFSghkmdM"
1323149317394366465,2020-11-02 06:25:54+00:00,Twitter for iPhone,90495,13530,https://t.co/UELIArQgDG
1323143751250907136,2020-11-02 06:03:47+00:00,Twitter for iPhone,42351,7007,"For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate school choice, and attack our Hispanic Law Enforcement Heroes. I will always stand with the incredible Hispanic-American community! https://t.co/4KMnlRkg7c"
1323143378750590982,2020-11-02 06:02:18+00:00,Twitter for iPhone,28185,3663,https://t.co/HkA8VQveK8
1323143076605579268,2020-11-02 06:01:06+00:00,Twitter for iPhone,35787,5040,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! #MAGA https://t.co/r80uItcwGn"
1323141683014520837,2020-11-02 05:55:34+00:00,Twitter for iPhone,36410,4790,"Thank you Florida! #MAGA 
https://t.co/eRiIiumNIR"
1323118772480176128,2020-11-02 04:24:32+00:00,Twitter for iPhone,264019,29952,MAKE AMERICA GREAT AGAIN!
1323118334368387072,2020-11-02 04:22:47+00:00,Twitter for iPhone,92128,6927,Getting ready to land in the Great State of Florida. See you soon!
1323117914367488000,2020-11-02 04:21:07+00:00,Twitter for iPhone,106957,13094,Biden will repeal your Second Amendment and Pack the Court!
1323117111732957184,2020-11-02 04:17:56+00:00,Twitter for iPhone,95981,11772,"Remember, Third Quarter GDP is the biggest in U.S. history, by far. Next year will be our best ever!"
1323116787609849857,2020-11-02 04:16:39+00:00,Twitter for iPhone,26107,3684,https://t.co/br2k4cuC3F
1323116444201164802,2020-11-02 04:15:17+00:00,Twitter for iPhone,30134,4892,"Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!
https://t.co/vPCsZmKSOX"
1323115304281657344,2020-11-02 04:10:45+00:00,Twitter for iPhone,28041,3618,https://t.co/Zh8KZ5v2sI
1323106009381019648,2020-11-02 03:33:49+00:00,Twitter for iPhone,40455,5321,"Thank you Georgia! #MAGA
https://t.co/q6cbQQ0RRh"
1323105800546623489,2020-11-02 03:32:59+00:00,Twitter for iPhone,31727,4333,https://t.co/NphLmt3evH
1323105759304028161,2020-11-02 03:32:49+00:00,Twitter for iPhone,25476,3205,https://t.co/kKYQ9FCNLl
1323105723534987264,2020-11-02 03:32:41+00:00,Twitter for iPhone,23825,3023,https://t.co/x6PBOixVOf
1323072051402350592,2020-11-02 01:18:53+00:00,Twitter for iPhone,72469,14228,"In my opinion, these patriots did nothing wrong. Instead, the FBI &amp; Justice should be investigating the terrorists, anarchists, and agitators of ANTIFA, who run around burning down our Democrat run cities and hurting our people! https://t.co/of6Lna3HMU"
1323065461085450243,2020-11-02 00:52:41+00:00,Twitter for iPhone,47194,6415,"Thank you North Carolina! 
https://t.co/rOjbbWyDV2"
1323031125611237377,2020-11-01 22:36:15+00:00,Twitter for iPhone,36968,6340,"People are forgetting that if Sleepy Joe Biden and the Radical Left Dems win, you will vey quickly lose your Second Amendment! https://t.co/gsFSghkmdM"
1323030938952060928,2020-11-01 22:35:31+00:00,Twitter for iPhone,140641,27521,"Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and special interests. I am the candidate of farmers, factory workers, police officers, and hard-working, law-abiding patriots of every race, religion and creed! #MAGA"
1323030825072472065,2020-11-01 22:35:04+00:00,Twitter for iPhone,89337,16405,"Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schools, indoctrinate your children with Anti-American lies, and force you to subsidize extreme late-term abortion. We believe that every child is a Sacred Gift from God!"
1323030714330292226,2020-11-01 22:34:37+00:00,Twitter for iPhone,71587,12546,"For decades, Joe Biden let other countries rip you off and cheat America blind! The only people who’ve benefited from his policies are himself &amp; his family. He shows up every 4 years, and then goes back to D.C. and caters to his special interests. My only special interest is YOU."
1323030610307371008,2020-11-01 22:34:12+00:00,Twitter for iPhone,25979,3592,https://t.co/kKpYf6l0S1
1323030575410778118,2020-11-01 22:34:04+00:00,Twitter for iPhone,25255,3190,https://t.co/pHQwes68K3
1323030544012161025,2020-11-01 22:33:57+00:00,Twitter for iPhone,23194,2989,https://t.co/PRSxtZNspW
1323030492036374528,2020-11-01 22:33:44+00:00,Twitter for iPhone,32031,3990,https://t.co/aJCL8ocG8c
1323021747248005120,2020-11-01 21:58:59+00:00,Twitter for iPhone,65634,9282,"Pennsylvania: Biden said that he doesn’t want Fracking. Besides, and more importantly, his handlers won’t allow Fracking. That would be the end of Pennsylvania!"
1323020254054789120,2020-11-01 21:53:03+00:00,Twitter for iPhone,91229,12452,"Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would actually know what he is doing. He doesn’t. Plus, he would be TERRIBLE with the Economy!"
1323017145563820033,2020-11-01 21:40:42+00:00,Twitter for iPhone,130766,9191,Thank you Iowa!
1322982389656608769,2020-11-01 19:22:36+00:00,Twitter for iPhone,101999,9380,"Michigan was GREAT! Landing now in Dubuque, Iowa. See you soon."
1322981893357236224,2020-11-01 19:20:37+00:00,Twitter for iPhone,80849,10825,"Chris Wallace of @FoxNews, by far the lowest rated of the Sunday morning news programs, can’t get over his poor debate performance, probably even worse than Sleepy Joe’s. His show is a total “hit job” on your favorite President, me!"
1322978858610565120,2020-11-01 19:08:34+00:00,Twitter for iPhone,147698,18798,Biden is a proven Castro puppet! Vote TRUMP
1322956410251022336,2020-11-01 17:39:22+00:00,Twitter for iPhone,35469,5195,https://t.co/zKOgbNmRqL
1322955809794478095,2020-11-01 17:36:59+00:00,Twitter for iPhone,31404,4416,https://t.co/WbWgZstbps
1322955424807718912,2020-11-01 17:35:27+00:00,Twitter for iPhone,36380,5970,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! While foreign nations are in freefall, we are creating the world’s greatest ECONOMIC POWERHOUSE! Get out and VOTE on November 3rd, so we can keep it going! #MAGA https://t.co/LMtLmbruru"
1322954744374173696,2020-11-01 17:32:45+00:00,Twitter for iPhone,50047,14308,"You don’t have to take my word on Biden’s 47 years of treachery and betrayal. We have it on tape, watch! https://t.co/rQUAZt7EqX"
1322954692176039943,2020-11-01 17:32:32+00:00,Twitter for iPhone,36696,6564,I am standing up to the global special interests who got rich bleeding America Dry. The corrupt establishment hates me because I don’t answer to THEM – I answer to YOU! https://t.co/jVsBVaqs2R
1322954601117683712,2020-11-01 17:32:10+00:00,Twitter for iPhone,29657,4179,"Over the last 4 years, I have fought for Michigan like no one ever has! https://t.co/yYgb3OLeuy"
1322954356241633283,2020-11-01 17:31:12+00:00,Twitter for iPhone,36705,4832,"THANK YOU MICHIGAN!
https://t.co/OsZuEqrWv1"
1322934473437175810,2020-11-01 16:12:12+00:00,Twitter for iPhone,43634,10959,WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag https://t.co/OPO3vE5asK via @BreitbartNews These are Criminal Anarchists and must be brought to Justice! Biden fears them. @FBI
1322932770121916416,2020-11-01 16:05:25+00:00,Twitter for iPhone,34447,5676,GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘ https://t.co/o3iCRi4ROc via @BreitbartNews
1322930983725899778,2020-11-01 15:58:20+00:00,Twitter for iPhone,33324,5330,Report: Democrats Growing More Anxious in Pennsylvania https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill Fracking and our great 2nd Amendment. No wonder he’s losing Pennsylvania!
1322926715576979461,2020-11-01 15:41:22+00:00,Twitter for iPhone,49388,8303,Being restored immediately. @Facebook stated that they made an “enforcement error”. Thank you! https://t.co/EJDJ0ztbT2
1322925071674073091,2020-11-01 15:34:50+00:00,Twitter for iPhone,97614,13270,"Joe Biden constantly used the term “Super Predator” when referring to young Black Men, according to my sources."
1322920435739168770,2020-11-01 15:16:25+00:00,Twitter for iPhone,56921,12389,https://t.co/gsFSghkmdM https://t.co/zX4bqgtWqH
1322919071042686976,2020-11-01 15:10:59+00:00,Twitter for iPhone,34550,5575,"WISCONSIN! Vote to defend your family, your Country, and the American Way of Life. Get out and VOTE TODAY before In-Person Absentee Voting ends. Your vote will MAKE AMERICA GREAT AGAIN! https://t.co/1ZHvrX3Hgk"
1322915723249963010,2020-11-01 14:57:41+00:00,Twitter for iPhone,54103,8093,https://t.co/gsFSghkmdM https://t.co/EBtsPQznVV
1322899821267689472,2020-11-01 13:54:30+00:00,Twitter for iPhone,76434,6981,"....all I needed, everything went swimmingly from there. He was so highly regarded &amp; respected in Scotland and beyond that years of future turmoil was avoided. Sean was a great actor and an even greater man. Sincere condolences to his family!"
1322899819661303808,2020-11-01 13:54:29+00:00,Twitter for iPhone,103325,11083,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was...."
1322892481751646212,2020-11-01 13:25:20+00:00,Twitter for iPhone,154419,22023,"Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!"
1322885492933799936,2020-11-01 12:57:34+00:00,Twitter for iPhone,124606,16261,"Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
1322868388155318272,2020-11-01 11:49:36+00:00,Twitter for iPhone,48607,6228,"...The place was a mess and would have lost much more business if I hadn’t come along. Many new plants are starting. Foreign countries and companies now treat the USA, and Michigan, with respect. Big jobs plans. Please remember this when you go to cast your very important vote!"
1322868385361891328,2020-11-01 11:49:35+00:00,Twitter for iPhone,81735,11471,"When I originally became your all time favorite President, the Great State of Michigan was hemorrhaging car companies and jobs. Plants were closing and moving to Mexico, and other places. No new plants for decades. I stopped the moves, &amp; now many plants are and have been built..."
1322864490929627140,2020-11-01 11:34:06+00:00,Twitter for iPhone,156221,21019,Our numbers are looking VERY good all over. Sleepy Joe is already beginning to pull out of certain states. The Radical Left is going down!
1322862672287830017,2020-11-01 11:26:53+00:00,Twitter for iPhone,71828,10188,"People have long been voting but Joe Biden has still not released his Supreme Court List of Radical Left Judges that he would like to put on the Court. Also, is he going to Court Pack? He thinks he can bluff his way through these two important questions. Can only vote against!!!"
1322762168304050176,2020-11-01 04:47:31+00:00,Twitter for iPhone,81615,17802,.@Facebook  Put them back NOW! https://t.co/eLgs5viXKp
1322758350749184000,2020-11-01 04:32:21+00:00,Twitter for iPhone,37358,8592,https://t.co/2g9JKRGZj6
1322753123123929090,2020-11-01 04:11:34+00:00,Twitter for iPhone,39450,7206,https://t.co/jbTqhBQtmy
1322748328308858880,2020-11-01 03:52:31+00:00,Twitter for iPhone,46528,7422,Great people with unlimited potential. WIN!!! https://t.co/66iXZmwSuL
1322747312213544960,2020-11-01 03:48:29+00:00,Twitter for iPhone,88205,15450,Go Joe!!! https://t.co/wOhVdHMUJR
1322746973443760128,2020-11-01 03:47:08+00:00,Twitter for iPhone,51314,8830,Trump Supporters Fill Streets of Beverly Hills: ‘The Silent Majority is Silenced No More‘ https://t.co/YKfqBM1Fbo via @BreitbartNews Thank you!
1322731939825033218,2020-11-01 02:47:24+00:00,Twitter for iPhone,40925,8050,https://t.co/6jKLxRTIPJ
1322722433921617920,2020-11-01 02:09:37+00:00,Twitter for iPhone,49468,8573,"Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race, color and creed. We achieved record low unemployment rates. I signed landmark Criminal Justice Reform, and we will deliver School Choice! https://t.co/gsFSghkmdM https://t.co/o6bZkdj4Fg"
1322721970685923329,2020-11-01 02:07:47+00:00,Twitter for iPhone,38137,7132,"Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to strongly protect Pennsylvania's energy &amp; fracking industry. If Biden &amp; Harris get in, they will terminate this order and implement the Green New Deal. Get out and VOTE! https://t.co/gsFSghkmdM https://t.co/VJMr2IeIgo"
1322721277875048448,2020-11-01 02:05:02+00:00,Twitter for iPhone,44099,6542,"Thank you Pennsylvania! With your vote, we will continue to support our Military, Veterans and our Police Officers. Biden and Harris would pass legislation to slash police funding all across America. They stand with the rioters – we stand with the HEROES of Law Enforcement! #MAGA https://t.co/qqTZPLqzFV"
1322720031508176899,2020-11-01 02:00:05+00:00,Twitter for iPhone,41164,5814,"Thank you Montoursville, Pennsylvania! https://t.co/mvOazHnkoL"
1322702737029558272,2020-11-01 00:51:21+00:00,Twitter for iPhone,28981,4671,Thank you @albertmohler for your vote of confidence. You and I agree we can never compromise on Religious Liberty. #BeliversandBallots get to the polls and vote to protect Religious Liberty! https://t.co/MiucOF3KIs
1322700188624932869,2020-11-01 00:41:14+00:00,Twitter for iPhone,254034,33894,I LOVE TEXAS! https://t.co/EP7P3AvE8L
1322693185663987713,2020-11-01 00:13:24+00:00,Twitter for iPhone,46083,8699,"A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania. A vote for me is a vote to remain ENERGY INDEPENDENT! Let’s WIN PENNSYLVANIA, get out and VOTE!
https://t.co/aR8iwO6Gvl"
1322687937570635777,2020-10-31 23:52:33+00:00,Twitter for iPhone,56868,9720,"Over the next 4 years, we will make America into the Manufacturing Superpower of the World &amp; end our reliance on China. We will end surprise medical billing, require price transparency, lower drug prices even more, and we will always protect patients with pre-existing conditions! https://t.co/rXDakq3lp1"
1322687671072862212,2020-10-31 23:51:29+00:00,Twitter for iPhone,97229,17130,"For the last 4 years you have seen me fight for you - and now I am relying on YOU to deliver another historic victory for our Country. A vote for me and the Republican Party is a vote for the American Dream! Get out and VOTE!
#Election2020 #MAGA🇺🇸 https://t.co/5EyXIHjfib"
1322686763484282881,2020-10-31 23:47:53+00:00,Twitter for iPhone,33841,4728,"Thank you Butler, Pennsylvania!
https://t.co/4bjYabvV6g"
1322661450540814336,2020-10-31 22:07:18+00:00,Twitter for iPhone,146162,23579,"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and continued AMERICAN ENERGY INDEPENDENCE! Sleepy Joe would BAN fracking and destroy American energy jobs! He has NO clue!!"
1322656588285407234,2020-10-31 21:47:59+00:00,Twitter for iPhone,58459,7533,"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, and everywhere else. The Great Red Wave is coming!"
1322653650200588289,2020-10-31 21:36:18+00:00,Twitter for iPhone,54848,9752,"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people of Pennsylvania, we will MAKE AMERICA GREAT AGAIN! 

#ElectionDay #MAGA🇺🇸 
https://t.co/gsFSgh2KPc https://t.co/7EwfCm23U7"
1322652327367507968,2020-10-31 21:31:03+00:00,Twitter for iPhone,68709,13007,"Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools. We will teach our children to love our Country, honor our history, and always respect our great American Flag. https://t.co/gsFSgh2KPc https://t.co/RcQg0Vtk7V"
1322651141134430208,2020-10-31 21:26:20+00:00,Twitter for iPhone,39589,7084,"We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountability. Al-Baghdadi and Soleimani are DEAD. I withdrew from the disastrous Iran Nuclear Deal—and instead of endless war, we are forging PEACE in the Middle East! https://t.co/Yz3ry24XHp"
1322644210659385345,2020-10-31 20:58:48+00:00,Twitter for iPhone,24486,3510,https://t.co/cb16JyPTPL
1322644162836004866,2020-10-31 20:58:36+00:00,Twitter for iPhone,21006,2940,https://t.co/pMV1Lker22
1322644120888766464,2020-10-31 20:58:26+00:00,Twitter for iPhone,20604,2824,https://t.co/rlPJbzLvss
1322644036994232320,2020-10-31 20:58:06+00:00,Twitter for iPhone,21334,2937,https://t.co/vaf3BrSE6Q
1322643687923281920,2020-10-31 20:56:43+00:00,Twitter for iPhone,34422,6307,"3 days from now, we are going to win Pennsylvania! With your support, we will continue to bring back your jobs, and cut your taxes &amp; regulations. Biden would wipe out your factories, ship your jobs to China, raise your taxes, &amp; eliminate private healthcare!https://t.co/IjvKseSiTI"
1322642970340777984,2020-10-31 20:53:52+00:00,Twitter for iPhone,32328,4680,"Thank you Reading, Pennsylvania!
https://t.co/ywpNmRgxqz"
1322616235423539200,2020-10-31 19:07:38+00:00,Twitter for iPhone,108925,19177,"Biden &amp; Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did they fail them, Biden proudly accepted the endorsement of disastrous Gov Rick Snyder! Unlike Biden, I will always stand with the People of the Great State of MICHIGAN!"
1322613905001226240,2020-10-31 18:58:22+00:00,Twitter for iPhone,31500,5938,Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to BAN FRACKING &amp; send PA into a nightmare of poverty &amp; depression. Gas prices would explode &amp; family incomes would plummet—I will always defend &amp; promote PA energy! https://t.co/tdYqMVWQGM
1322609833405763584,2020-10-31 18:42:11+00:00,Twitter for iPhone,36404,6018,"Our ECONOMY is now surging back faster, better, bigger and stronger than any nation on earth. We just had the best quarter of ECONOMIC GROWTH EVER recorded - a 33.1% increase, and next year will be the GREATEST ECONOMIC YEAR in the history of our Country! https://t.co/gsFSghkmdM https://t.co/Kbyl4zVUWM"
1322608756421787648,2020-10-31 18:37:55+00:00,Twitter for iPhone,64353,12183,I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders continued to get rich bleeding America Dry. No one embodies this betrayal &amp; treachery more than Joe Biden. Joe profited from the misery he unleashed on PA workers! https://t.co/2A9Ma5gCQX
1322608491438157825,2020-10-31 18:36:51+00:00,Twitter for iPhone,35003,5889,Pennsylvania is where the story of American Independence began – it is the state where the American Constitution was signed – and 3 days from now this is the state that will SAVE THE AMERICAN DREAM! A great RED WAVE is forming! https://t.co/gsFSghkmdM https://t.co/PussYXD40e
1322608307484434432,2020-10-31 18:36:08+00:00,Twitter for iPhone,28188,4088,"Thank you Newtown, Pennsylvania! #MAGA 
https://t.co/0y7W5oRMom"
1322571837600108544,2020-10-31 16:11:12+00:00,Twitter for iPhone,97611,9726,Will be making a special speech in Pennsylvania at 12:30 P.M. Eastern!
1322568272483475457,2020-10-31 15:57:02+00:00,Twitter for iPhone,164868,26765,"Last night, our Country’s brave warriors rescued an American hostage in Nigeria. Our Nation salutes the courageous soldiers behind the daring nighttime rescue operation and celebrates the safe return of yet another American citizen!"
1322559460821270529,2020-10-31 15:22:02+00:00,Twitter for iPhone,73647,11168,"Gallup: 56% of the U.S. is more satisfied with conditions now, even during a pandemic (we are rounding the turn!), than they were 4 years ago under Obama/Biden. Hasn’t been equaled in recent times!"
1322559026110976000,2020-10-31 15:20:18+00:00,Twitter for iPhone,54131,8902,THANK YOU! #MAGA https://t.co/EEmSU6uPAy
1322556129369468928,2020-10-31 15:08:47+00:00,Twitter for iPhone,16513,2715,".@Victoria_Spartz will be a terrific Congresswoman for Indiana. Working with me, she will Create Jobs, Lower Taxes, Deliver for our Farmers, and Protect and Defend your Second Amendment. Victoria has my Complete and Total Endorsement! #IN05 https://t.co/ka2L9jBKyq"
1322556105558380545,2020-10-31 15:08:42+00:00,Twitter for iPhone,16497,2887,We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda and she’s running against a Total Fraud who the Democrats are now rushing to save. Esther has my Complete and Total Endorsement! #IL17 https://t.co/4A5uBGYmBf
1322556087946506241,2020-10-31 15:08:37+00:00,Twitter for iPhone,15115,2559,".@JakeLaTurner will be a phenomenal Congressman for the people of Kansas! He will help us Lower your Taxes, Support our Brave Law Enforcement, Build the Wall, and Protect and Defend your Second Amendment. Jake has my Complete and Total Endorsement! #KS02 https://t.co/Nzpbh7DqUN"
1322556070645039111,2020-10-31 15:08:33+00:00,Twitter for iPhone,14144,2357,"Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force Veteran, he is Strong on the Economy, our Brave Law Enforcement and your Second Amendment. Steve has my Complete and Total Endorsement! #NH02 https://t.co/9Zq8LQXZkn"
1322556052408168449,2020-10-31 15:08:29+00:00,Twitter for iPhone,14161,2406,".@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy &amp; Jobs, Low Taxes, the Military, our Brave Law Enforcement, and your Second Amendment. Frank has my Complete and Total Endorsement! #NJ05 https://t.co/ICVP3Nc6Cs"
1322556034808913921,2020-10-31 15:08:25+00:00,Twitter for iPhone,21780,3573,".@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, she is Strong on the Economy, Infrastructure, Law &amp; Order, and your Second Amendment. Chele has my Complete and Total Endorsement! #NY18 https://t.co/4NwXoQuozj"
1322556017301807104,2020-10-31 15:08:21+00:00,Twitter for iPhone,13333,2235,".@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs &amp; the Economy, Trade, Law &amp; Order, our Military &amp; Vets, and your Second Amendment. Cliff has my Complete and Total Endorsement! #OR02 https://t.co/8779E6IPzx"
1322555996451999747,2020-10-31 15:08:16+00:00,Twitter for iPhone,15395,2694,"Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he Strongly Supports Law &amp; Order, the Wall, our Military &amp; Vets, and your Second Amendment. Troy has my Complete and Total Endorsement! #TX22 https://t.co/yMWFwACCVL"
1322555970686345216,2020-10-31 15:08:09+00:00,Twitter for iPhone,14457,2415,"We need Genevieve Collins (@GCForCongress) in Congress for Texas! She is Strong on Jobs &amp; the Economy, National Security and Education, and she will always Defend your Second Amendment. Genevieve has my Complete and Total Endorsement! #TX32 https://t.co/7YwS3ZwTQe"
1322555949123465216,2020-10-31 15:08:04+00:00,Twitter for iPhone,15591,2535,"Big Jim Justice (@JimJusticeWV) is a GREAT Governor of West Virginia! An experienced businessman, he Creates Jobs, Stands with Life, Defends the Second Amendment, and Loves our Coal Miners. Big Jim has my Complete and Total Endorsement! #WVGOV https://t.co/Qrtvs1crqm"
1322555926570704896,2020-10-31 15:07:59+00:00,Twitter for iPhone,14013,2349,".@DerrickVanOrden will be a terrific Congressman for Wisconsin! A former Navy SEAL, he will stand for Law &amp; Order, Jobs, the Wall, and he will always Protect Life and the Second Amendment. Derrick has my Complete and Total Endorsement! #WI03 https://t.co/wFd72N7LI9"
1322555905641099264,2020-10-31 15:07:54+00:00,Twitter for iPhone,12629,2065,"Blake Moore (@ElectBlakeMoore) will be a Great Congressman for Utah! He is Strong on Jobs &amp; the Economy, Healthcare, our Military &amp; Vets, and your Second Amendment. Blake has my Complete and Total Endorsement! #UT01 https://t.co/tj4Bx1rUuA"
1322555884988297219,2020-10-31 15:07:49+00:00,Twitter for iPhone,27797,4080,"Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she will Deliver Great Health Care, Defend Life, and Protect your Second Amendment. Mariannette has my Complete and Total Endorsement! #IA02"
1322555817934036992,2020-10-31 15:07:33+00:00,Twitter for iPhone,12522,2071,"Scott Franklin (@ScottFranklinFL) will be an incredible Congressman for the State of Florida! A Navy Veteran, he will help us Lower your Taxes, Strengthen our Military and Defend your Second Amendment. Scott has my Complete and Total Endorsement! #FL15 https://t.co/RdZ1JPdJc6"
1322555795272167424,2020-10-31 15:07:28+00:00,Twitter for iPhone,13134,2257,"Lisa McClain (@LisaForCongress) will be an incredible Congresswoman for Michigan! She is Strong on the Economy &amp; Jobs, Border Security, Infrastructure, our Military &amp; Vets, and the Second Amendment. Lisa has my Complete and Total Endorsement! #MI10 https://t.co/r2NokBwGfW"
1322555728750551040,2020-10-31 15:07:12+00:00,Twitter for iPhone,12829,2112,"Congressman (@JDanBishop) is doing a terrific job for North Carolina! In Congress, Dan fights to Create Jobs, Strengthen our Military, and Defend your Second Amendment. Dan has my Complete and Total Endorsement! #NC09 https://t.co/hj7CYPcFFL"
1322555703626588161,2020-10-31 15:07:06+00:00,Twitter for iPhone,15220,2497,"Vote for @NancyMace! Her opponent, Joe Cunningham, is a puppet for Nancy Pelosi and the Radical Left! #SC01 https://t.co/XCtZNrbrT6"
1322555663667458050,2020-10-31 15:06:56+00:00,Twitter for iPhone,16070,2562,"Jim O’Neill (@JimONeillNC) will be a fantastic Attorney General for North Carolina! Strong on Law &amp; Order, the Constitution, and the Second Amendment, Jim has my Complete and Total Endorsement! https://t.co/Oekn8B8l46"
1322551279017742337,2020-10-31 14:49:31+00:00,Twitter for iPhone,33234,6268,"https://t.co/gsFSghkmdM
#ElectionDay #MAGA🇺🇸 https://t.co/j5F8vNZYPI"
1322534172339150853,2020-10-31 13:41:32+00:00,Twitter for iPhone,151279,17569,Big win for our very elite U.S. Special Forces today. Details to follow!
1322533839374352385,2020-10-31 13:40:13+00:00,Twitter for iPhone,68316,11005,Biden and the Radical Left are asking for the largest tax hike in the history of the U.S. Remember that when you VOTE!
1322518594056572929,2020-10-31 12:39:38+00:00,Twitter for iPhone,86128,11331,"Joe Biden will PACK THE COURT. Also, he never gave the answer who his Radical Left Justices will be!"
1322517229930483712,2020-10-31 12:34:13+00:00,Twitter for iPhone,77819,11643,"I paid many millions of dollars in Taxes to the Federal Government, most of which was even paid early, or PREPAID. MANY $MILLIONS. The Failing @nytimes never likes reporting that!"
1322514994320297986,2020-10-31 12:25:20+00:00,Twitter for iPhone,73952,12025,"“President Obama meant a lot to Black people, but he didn’t do a thing for Black people”. Vernon Jones, Georgia State Represenative, Trump supporter. @ffweekend"
1322413640021147648,2020-10-31 05:42:35+00:00,Twitter for iPhone,74399,11119,"Suburban Women are trending strongly to our campaign because they want SAFETY, SECURITY, and love the fact that I terminated the REGULATION that would destroy their neighborhood and with it, the American Dream. Biden would bring the REGULATION back in a MUCH stronger form!!!"
1322408169147170816,2020-10-31 05:20:51+00:00,Twitter for iPhone,68442,11778,"“A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be lost, and Energy prices would soar.” @OANN  And we would no longer be Energy Independent!!!"
1322397726705897473,2020-10-31 04:39:21+00:00,Twitter for iPhone,234939,25679,MAKE AMERICA GREAT AGAIN!
1322385639317360640,2020-10-31 03:51:19+00:00,Twitter for iPhone,41232,8394,https://t.co/BlvIw1qaYu
1322385341437911041,2020-10-31 03:50:08+00:00,Twitter for iPhone,34650,6530,https://t.co/jeGtpWi5mx
